date,sport,venue,zone,ticketed,inOKC,sessionType,startsAt,endsAt,startsAtUtc,endsAtUtc,durationMinutes,sessionNumber,totalSessions,sportSessionNumber,totalSportSessions,eventNumber,totalEvents,sportEventNumber,totalSportEvents,sex,eventType,description,eventOrder,eventTotalInSession
2028-07-15,Artistic Gymnastics,DTLA Arena,DTLA,True,False,Preliminary,2028-07-15T15:30:00-07:00,2028-07-15T18:00:00-07:00,2028-07-15T22:30:00+00:00,2028-07-16T01:00:00+00:00,150,85,845,2,15,,,,,Men,Preliminary,Men's Qualification 2,1,1
2028-07-15,Artistic Gymnastics,DTLA Arena,DTLA,True,False,Preliminary,2028-07-15T19:30:00-07:00,2028-07-15T22:00:00-07:00,2028-07-16T02:30:00+00:00,2028-07-16T05:00:00+00:00,150,101,845,3,15,,,,,Men,Preliminary,Men's Qualification 3,1,1
2028-07-16,Artistic Gymnastics,DTLA Arena,DTLA,True,False,Preliminary,2028-07-16T09:45:00-07:00,2028-07-16T13:35:00-07:00,2028-07-16T16:45:00+00:00,2028-07-16T20:35:00+00:00,230,127,845,4,15,,,,,Women,Preliminary,Women's Qualification 1 and 2,1,1
2028-07-16,Artistic Gymnastics,DTLA Arena,DTLA,True,False,Preliminary,2028-07-16T15:05:00-07:00,2028-07-16T16:45:00-07:00,2028-07-16T22:05:00+00:00,2028-07-16T23:45:00+00:00,100,147,845,5,15,,,,,Women,Preliminary,Women's Qualification 3,1,1
2028-07-16,Artistic Gymnastics,DTLA Arena,DTLA,True,False,Preliminary,2028-07-16T18:15:00-07:00,2028-07-16T19:55:00-07:00,2028-07-17T01:15:00+00:00,2028-07-17T02:55:00+00:00,100,158,845,6,15,,,,,Women,Preliminary,Women's Qualification 4,1,1
2028-07-16,Artistic Gymnastics,DTLA Arena,DTLA,True,False,Preliminary,2028-07-16T21:25:00-07:00,2028-07-16T23:05:00-07:00,2028-07-17T04:25:00+00:00,2028-07-17T06:05:00+00:00,100,170,845,7,15,,,,,Women,Preliminary,Women's Qualification 5,1,1
2028-07-17,Artistic Gymnastics,DTLA Arena,DTLA,True,False,Final,2028-07-17T17:15:00-07:00,2028-07-17T20:30:00-07:00,2028-07-18T00:15:00+00:00,2028-07-18T03:30:00+00:00,195,212,845,8,15,,,,,Men,Final,Men's Team Final,1,1
2028-07-18,Artistic Gymnastics,DTLA Arena,DTLA,True,False,Final,2028-07-18T18:00:00-07:00,2028-07-18T20:30:00-07:00,2028-07-19T01:00:00+00:00,2028-07-19T03:30:00+00:00,150,276,845,9,15,,,,,Women,Final,Women's Team Final,1,1
2028-07-19,Artistic Gymnastics,DTLA Arena,DTLA,True,False,Final,2028-07-19T18:00:00-07:00,2028-07-19T20:30:00-07:00,2028-07-20T01:00:00+00:00,2028-07-20T03:30:00+00:00,150,341,845,10,15,,,,,Men,Final,Men's All-Around Final,1,1
2028-07-20,Artistic Gymnastics,DTLA Arena,DTLA,True,False,Final,2028-07-20T18:00:00-07:00,2028-07-20T20:30:00-07:00,2028-07-21T01:00:00+00:00,2028-07-21T03:30:00+00:00,150,397,845,11,15,,,,,Women,Final,Women's All-Around Final,1,1
2028-07-22,Artistic Gymnastics,DTLA Arena,DTLA,True,False,Final,2028-07-22T11:30:00-07:00,2028-07-22T14:15:00-07:00,2028-07-22T18:30:00+00:00,2028-07-22T21:15:00+00:00,165,493,845,12,15,,,,,and/or,Final,Men's/Women's Apparatus Finals,1,1
2028-07-23,Artistic Gymnastics,DTLA Arena,DTLA,True,False,Final,2028-07-23T11:00:00-07:00,2028-07-23T13:45:00-07:00,2028-07-23T18:00:00+00:00,2028-07-23T20:45:00+00:00,165,537,845,13,15,,,,,and/or,Final,Men's/Women's Apparatus Finals,1,1
2028-07-24,Artistic Gymnastics,DTLA Arena,DTLA,True,False,Final,2028-07-24T11:00:00-07:00,2028-07-24T14:30:00-07:00,2028-07-24T18:00:00+00:00,2028-07-24T21:30:00+00:00,210,585,845,14,15,,,,,and/or,Final,Men's/Women's Apparatus Finals,1,1
2028-07-25,Artistic Gymnastics,DTLA Arena,DTLA,True,False,Final,2028-07-25T16:00:00-07:00,2028-07-25T18:30:00-07:00,2028-07-25T23:00:00+00:00,2028-07-26T01:30:00+00:00,150,653,845,15,15,,,,,or,Final,Mixed Team Final (Format and Duration Pending FIG Executive Committee Approval),1,1
2028-07-25,Artistic Swimming,Long Beach Aquatics Center,Long Beach,True,False,Preliminary,2028-07-25T11:00:00-07:00,2028-07-25T13:00:00-07:00,2028-07-25T18:00:00+00:00,2028-07-25T20:00:00+00:00,120,636,845,1,5,,,,,Women,Preliminary,Women's Duet Technical,1,1
2028-07-26,Artistic Swimming,Long Beach Aquatics Center,Long Beach,True,False,Final,2028-07-26T11:00:00-07:00,2028-07-26T13:15:00-07:00,2028-07-26T18:00:00+00:00,2028-07-26T20:15:00+00:00,135,686,845,2,5,,,,,Women,Final,Women's Duet Free,1,1
2028-07-27,Artistic Swimming,Long Beach Aquatics Center,Long Beach,True,False,Preliminary,2028-07-27T11:00:00-07:00,2028-07-27T12:30:00-07:00,2028-07-27T18:00:00+00:00,2028-07-27T19:30:00+00:00,90,728,845,3,5,,,,,and/or,Preliminary,Open Team Technical,1,1
2028-07-28,Artistic Swimming,Long Beach Aquatics Center,Long Beach,True,False,Preliminary,2028-07-28T11:00:00-07:00,2028-07-28T12:30:00-07:00,2028-07-28T18:00:00+00:00,2028-07-28T19:30:00+00:00,90,774,845,4,5,,,,,and/or,Preliminary,Open Team Free,1,1
2028-07-29,Artistic Swimming,Long Beach Aquatics Center,Long Beach,True,False,Final,2028-07-29T10:45:00-07:00,2028-07-29T12:30:00-07:00,2028-07-29T17:45:00+00:00,2028-07-29T19:30:00+00:00,105,817,845,5,5,,,,,and/or,Final,Open Team Acrobatic,1,1
2028-07-15,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,True,False,Preliminary,2028-07-15T09:00:00-07:00,2028-07-15T13:30:00-07:00,2028-07-15T16:00:00+00:00,2028-07-15T20:30:00+00:00,270,58,845,1,17,,,,,Women,Preliminary,Women's 100m Preliminary,1,9
2028-07-15,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,True,False,Preliminary,2028-07-15T09:00:00-07:00,2028-07-15T13:30:00-07:00,2028-07-15T16:00:00+00:00,2028-07-15T20:30:00+00:00,270,58,845,1,17,,,,,Men,Preliminary,Men's 100m Preliminary,2,9
2028-07-15,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,True,False,Preliminary,2028-07-15T09:00:00-07:00,2028-07-15T13:30:00-07:00,2028-07-15T16:00:00+00:00,2028-07-15T20:30:00+00:00,270,58,845,1,17,,,,,Women,N/A,Women's 5000m Round 1,3,9
2028-07-15,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,True,False,Preliminary,2028-07-15T09:00:00-07:00,2028-07-15T13:30:00-07:00,2028-07-15T16:00:00+00:00,2028-07-15T20:30:00+00:00,270,58,845,1,17,,,,,Women,Preliminary,Women's Shot Put Qualification A and B,4,9
2028-07-15,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,True,False,Preliminary,2028-07-15T09:00:00-07:00,2028-07-15T13:30:00-07:00,2028-07-15T16:00:00+00:00,2028-07-15T20:30:00+00:00,270,58,845,1,17,,,,,Men,Preliminary,Men's Pole Vault Qualification A and B,5,9
2028-07-15,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,True,False,Preliminary,2028-07-15T09:00:00-07:00,2028-07-15T13:30:00-07:00,2028-07-15T16:00:00+00:00,2028-07-15T20:30:00+00:00,270,58,845,1,17,,,,,Women,N/A,Women's 800m Round 1,6,9
2028-07-15,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,True,False,Preliminary,2028-07-15T09:00:00-07:00,2028-07-15T13:30:00-07:00,2028-07-15T16:00:00+00:00,2028-07-15T20:30:00+00:00,270,58,845,1,17,,,,,Women,Preliminary,Women's Hammer Throw Qualification A and B,7,9
2028-07-15,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,True,False,Preliminary,2028-07-15T09:00:00-07:00,2028-07-15T13:30:00-07:00,2028-07-15T16:00:00+00:00,2028-07-15T20:30:00+00:00,270,58,845,1,17,,,,,Women,N/A,Women's 100m Round 1,8,9
2028-07-15,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,True,False,Preliminary,2028-07-15T09:00:00-07:00,2028-07-15T13:30:00-07:00,2028-07-15T16:00:00+00:00,2028-07-15T20:30:00+00:00,270,58,845,1,17,,,,,Men,N/A,Men's 100m Round 1,9,9
2028-07-15,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,True,False,Final,2028-07-15T17:00:00-07:00,2028-07-15T20:20:00-07:00,2028-07-16T00:00:00+00:00,2028-07-16T03:20:00+00:00,200,88,845,2,17,,,,,Men,Preliminary,Men's High Jump Qualification A and B,1,9
2028-07-15,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,True,False,Final,2028-07-15T17:00:00-07:00,2028-07-15T20:20:00-07:00,2028-07-16T00:00:00+00:00,2028-07-16T03:20:00+00:00,200,88,845,2,17,,,,,Men,N/A,Men's 400m Hurdles Round 1,2,9
2028-07-15,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,True,False,Final,2028-07-15T17:00:00-07:00,2028-07-15T20:20:00-07:00,2028-07-16T00:00:00+00:00,2028-07-16T03:20:00+00:00,200,88,845,2,17,,,,,Men,Preliminary,Men's Discus Throw Qualification A and B,3,9
2028-07-15,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,True,False,Final,2028-07-15T17:00:00-07:00,2028-07-15T20:20:00-07:00,2028-07-16T00:00:00+00:00,2028-07-16T03:20:00+00:00,200,88,845,2,17,,,,,Women,Preliminary,Women's Triple Jump Qualification A and B,4,9
2028-07-15,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,True,False,Final,2028-07-15T17:00:00-07:00,2028-07-15T20:20:00-07:00,2028-07-16T00:00:00+00:00,2028-07-16T03:20:00+00:00,200,88,845,2,17,,,,,Women,N/A,Women's 400m Round 1,5,9
2028-07-15,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,True,False,Final,2028-07-15T17:00:00-07:00,2028-07-15T20:20:00-07:00,2028-07-16T00:00:00+00:00,2028-07-16T03:20:00+00:00,200,88,845,2,17,,,,,Women,Final,Women's Shot Put Final,6,9
2028-07-15,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,True,False,Final,2028-07-15T17:00:00-07:00,2028-07-15T20:20:00-07:00,2028-07-16T00:00:00+00:00,2028-07-16T03:20:00+00:00,200,88,845,2,17,,,,,Women,Semifinal,Women's 100m Semifinal,7,9
2028-07-15,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,True,False,Final,2028-07-15T17:00:00-07:00,2028-07-15T20:20:00-07:00,2028-07-16T00:00:00+00:00,2028-07-16T03:20:00+00:00,200,88,845,2,17,,,,,Men,Final,"Men's 10,000m Final",8,9
2028-07-15,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,True,False,Final,2028-07-15T17:00:00-07:00,2028-07-15T20:20:00-07:00,2028-07-16T00:00:00+00:00,2028-07-16T03:20:00+00:00,200,88,845,2,17,,,,,Women,Final,Women's 100m Final,9,9
2028-07-16,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,True,False,Preliminary,2028-07-16T09:00:00-07:00,2028-07-16T12:00:00-07:00,2028-07-16T16:00:00+00:00,2028-07-16T19:00:00+00:00,180,119,845,3,17,,,,,Men,Preliminary,Men's Decathlon 100m Heats,1,9
2028-07-16,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,True,False,Preliminary,2028-07-16T09:00:00-07:00,2028-07-16T12:00:00-07:00,2028-07-16T16:00:00+00:00,2028-07-16T19:00:00+00:00,180,119,845,3,17,,,,,Women,Preliminary,Women's Discus Throw Qualification A and B,2,9
2028-07-16,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,True,False,Preliminary,2028-07-16T09:00:00-07:00,2028-07-16T12:00:00-07:00,2028-07-16T16:00:00+00:00,2028-07-16T19:00:00+00:00,180,119,845,3,17,,,,,Men,Preliminary,Men's Shot Put Qualification A and B,3,9
2028-07-16,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,True,False,Preliminary,2028-07-16T09:00:00-07:00,2028-07-16T12:00:00-07:00,2028-07-16T16:00:00+00:00,2028-07-16T19:00:00+00:00,180,119,845,3,17,,,,,Men,N/A,Men's Decathlon Long Jump A and B,4,9
2028-07-16,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,True,False,Preliminary,2028-07-16T09:00:00-07:00,2028-07-16T12:00:00-07:00,2028-07-16T16:00:00+00:00,2028-07-16T19:00:00+00:00,180,119,845,3,17,,,,,Women,Repechage,Women's 800m Repechage,5,9
2028-07-16,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,True,False,Preliminary,2028-07-16T09:00:00-07:00,2028-07-16T12:00:00-07:00,2028-07-16T16:00:00+00:00,2028-07-16T19:00:00+00:00,180,119,845,3,17,,,,,Mixed,N/A,Mixed 4x400m Relay Round 1,6,9
2028-07-16,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,True,False,Preliminary,2028-07-16T09:00:00-07:00,2028-07-16T12:00:00-07:00,2028-07-16T16:00:00+00:00,2028-07-16T19:00:00+00:00,180,119,845,3,17,,,,,Men,Preliminary,Men's Long Jump Qualification A and B,7,9
2028-07-16,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,True,False,Preliminary,2028-07-16T09:00:00-07:00,2028-07-16T12:00:00-07:00,2028-07-16T16:00:00+00:00,2028-07-16T19:00:00+00:00,180,119,845,3,17,,,,,Men,N/A,Men's Decathlon Shot Put A and B,8,9
2028-07-16,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,True,False,Preliminary,2028-07-16T09:00:00-07:00,2028-07-16T12:00:00-07:00,2028-07-16T16:00:00+00:00,2028-07-16T19:00:00+00:00,180,119,845,3,17,,,,,Men,N/A,Men's 1500m Round 1,9,9
2028-07-16,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,True,False,Final,2028-07-16T15:15:00-07:00,2028-07-16T19:00:00-07:00,2028-07-16T22:15:00+00:00,2028-07-17T02:00:00+00:00,225,148,845,4,17,,,,,Men,N/A,Men's Decathlon High Jump A and B,1,7
2028-07-16,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,True,False,Final,2028-07-16T15:15:00-07:00,2028-07-16T19:00:00-07:00,2028-07-16T22:15:00+00:00,2028-07-17T02:00:00+00:00,225,148,845,4,17,,,,,Men,Final,Men's Shot Put Final,2,7
2028-07-16,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,True,False,Final,2028-07-16T15:15:00-07:00,2028-07-16T19:00:00-07:00,2028-07-16T22:15:00+00:00,2028-07-17T02:00:00+00:00,225,148,845,4,17,,,,,Men,Semifinal,Men's 100m Semifinal,3,7
2028-07-16,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,True,False,Final,2028-07-16T15:15:00-07:00,2028-07-16T19:00:00-07:00,2028-07-16T22:15:00+00:00,2028-07-17T02:00:00+00:00,225,148,845,4,17,,,,,Women,Final,Women's Hammer Throw Final,4,7
2028-07-16,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,True,False,Final,2028-07-16T15:15:00-07:00,2028-07-16T19:00:00-07:00,2028-07-16T22:15:00+00:00,2028-07-17T02:00:00+00:00,225,148,845,4,17,,,,,Mixed,Final,Mixed 4x400m Relay Final,5,7
2028-07-16,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,True,False,Final,2028-07-16T15:15:00-07:00,2028-07-16T19:00:00-07:00,2028-07-16T22:15:00+00:00,2028-07-17T02:00:00+00:00,225,148,845,4,17,,,,,Men,Preliminary,Men's Decathlon 400m Heats,6,7
2028-07-16,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,True,False,Final,2028-07-16T15:15:00-07:00,2028-07-16T19:00:00-07:00,2028-07-16T22:15:00+00:00,2028-07-17T02:00:00+00:00,225,148,845,4,17,,,,,Men,Final,Men's 100m Final,7,7
2028-07-17,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,True,False,Final,2028-07-17T09:00:00-07:00,2028-07-17T14:00:00-07:00,2028-07-17T16:00:00+00:00,2028-07-17T21:00:00+00:00,300,176,845,5,17,,,,,Men,Preliminary,Men's Decathlon 110m Hurdles Heats,1,8
2028-07-17,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,True,False,Final,2028-07-17T09:00:00-07:00,2028-07-17T14:00:00-07:00,2028-07-17T16:00:00+00:00,2028-07-17T21:00:00+00:00,300,176,845,5,17,,,,,Women,N/A,Women's 3000m Steeplechase Round 1,2,8
2028-07-17,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,True,False,Final,2028-07-17T09:00:00-07:00,2028-07-17T14:00:00-07:00,2028-07-17T16:00:00+00:00,2028-07-17T21:00:00+00:00,300,176,845,5,17,,,,,Men,N/A,Men's Decathlon Discus Throw A and B,3,8
2028-07-17,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,True,False,Final,2028-07-17T09:00:00-07:00,2028-07-17T14:00:00-07:00,2028-07-17T16:00:00+00:00,2028-07-17T21:00:00+00:00,300,176,845,5,17,,,,,Men,N/A,Men's 400m Round 1,4,8
2028-07-17,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,True,False,Final,2028-07-17T09:00:00-07:00,2028-07-17T14:00:00-07:00,2028-07-17T16:00:00+00:00,2028-07-17T21:00:00+00:00,300,176,845,5,17,,,,,Women,Final,Women's Triple Jump Final,5,8
2028-07-17,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,True,False,Final,2028-07-17T09:00:00-07:00,2028-07-17T14:00:00-07:00,2028-07-17T16:00:00+00:00,2028-07-17T21:00:00+00:00,300,176,845,5,17,,,,,Men,Repechage,Men's 400m Hurdles Repechage,6,8
2028-07-17,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,True,False,Final,2028-07-17T09:00:00-07:00,2028-07-17T14:00:00-07:00,2028-07-17T16:00:00+00:00,2028-07-17T21:00:00+00:00,300,176,845,5,17,,,,,Men,N/A,Men's Decathlon Pole Vault A and B,7,8
2028-07-17,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,True,False,Final,2028-07-17T09:00:00-07:00,2028-07-17T14:00:00-07:00,2028-07-17T16:00:00+00:00,2028-07-17T21:00:00+00:00,300,176,845,5,17,,,,,Women,Repechage,Women's 400m Repechage,8,8
2028-07-17,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,True,False,Final,2028-07-17T16:30:00-07:00,2028-07-17T19:30:00-07:00,2028-07-17T23:30:00+00:00,2028-07-18T02:30:00+00:00,180,209,845,6,17,,,,,Men,Final,Men's Pole Vault Final,1,7
2028-07-17,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,True,False,Final,2028-07-17T16:30:00-07:00,2028-07-17T19:30:00-07:00,2028-07-17T23:30:00+00:00,2028-07-18T02:30:00+00:00,180,209,845,6,17,,,,,Men,N/A,Men's Decathlon Javelin Throw A and B,2,7
2028-07-17,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,True,False,Final,2028-07-17T16:30:00-07:00,2028-07-17T19:30:00-07:00,2028-07-17T23:30:00+00:00,2028-07-18T02:30:00+00:00,180,209,845,6,17,,,,,Mixed,N/A,Mixed 4x100m Relay Round 1,3,7
2028-07-17,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,True,False,Final,2028-07-17T16:30:00-07:00,2028-07-17T19:30:00-07:00,2028-07-17T23:30:00+00:00,2028-07-18T02:30:00+00:00,180,209,845,6,17,,,,,Men,Repechage,Men's 1500m Repechage,4,7
2028-07-17,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,True,False,Final,2028-07-17T16:30:00-07:00,2028-07-17T19:30:00-07:00,2028-07-17T23:30:00+00:00,2028-07-18T02:30:00+00:00,180,209,845,6,17,,,,,Women,Semifinal,Women's 800m Semifinal,5,7
2028-07-17,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,True,False,Final,2028-07-17T16:30:00-07:00,2028-07-17T19:30:00-07:00,2028-07-17T23:30:00+00:00,2028-07-18T02:30:00+00:00,180,209,845,6,17,,,,,Mixed,Final,Mixed 4x100m Relay Final,6,7
2028-07-17,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,True,False,Final,2028-07-17T16:30:00-07:00,2028-07-17T19:30:00-07:00,2028-07-17T23:30:00+00:00,2028-07-18T02:30:00+00:00,180,209,845,6,17,,,,,Men,Final,Men's Decathlon 1500m Final,7,7
2028-07-18,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,True,False,Final,2028-07-18T09:30:00-07:00,2028-07-18T12:10:00-07:00,2028-07-18T16:30:00+00:00,2028-07-18T19:10:00+00:00,160,245,845,7,17,,,,,Women,Preliminary,Women's Pole Vault Qualification A and B,1,5
2028-07-18,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,True,False,Final,2028-07-18T09:30:00-07:00,2028-07-18T12:10:00-07:00,2028-07-18T16:30:00+00:00,2028-07-18T19:10:00+00:00,160,245,845,7,17,,,,,Men,N/A,Men's 3000m Steeplechase Round 1,2,5
2028-07-18,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,True,False,Final,2028-07-18T09:30:00-07:00,2028-07-18T12:10:00-07:00,2028-07-18T16:30:00+00:00,2028-07-18T19:10:00+00:00,160,245,845,7,17,,,,,Women,N/A,Women's 400m Hurdles Round 1,3,5
2028-07-18,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,True,False,Final,2028-07-18T09:30:00-07:00,2028-07-18T12:10:00-07:00,2028-07-18T16:30:00+00:00,2028-07-18T19:10:00+00:00,160,245,845,7,17,,,,,Men,Preliminary,Men's Triple Jump Qualification A and B,4,5
2028-07-18,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,True,False,Final,2028-07-18T09:30:00-07:00,2028-07-18T12:10:00-07:00,2028-07-18T16:30:00+00:00,2028-07-18T19:10:00+00:00,160,245,845,7,17,,,,,Men,N/A,Men's 110m Hurdles Round 1,5,5
2028-07-18,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,True,False,Final,2028-07-18T15:50:00-07:00,2028-07-18T18:55:00-07:00,2028-07-18T22:50:00+00:00,2028-07-19T01:55:00+00:00,185,268,845,8,17,,,,,Men,N/A,Men's 200m Round 1,1,8
2028-07-18,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,True,False,Final,2028-07-18T15:50:00-07:00,2028-07-18T18:55:00-07:00,2028-07-18T22:50:00+00:00,2028-07-19T01:55:00+00:00,185,268,845,8,17,,,,,Men,Final,Men's High Jump Final,2,8
2028-07-18,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,True,False,Final,2028-07-18T15:50:00-07:00,2028-07-18T18:55:00-07:00,2028-07-18T22:50:00+00:00,2028-07-19T01:55:00+00:00,185,268,845,8,17,,,,,Men,Final,Men's Discus Throw Final,3,8
2028-07-18,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,True,False,Final,2028-07-18T15:50:00-07:00,2028-07-18T18:55:00-07:00,2028-07-18T22:50:00+00:00,2028-07-19T01:55:00+00:00,185,268,845,8,17,,,,,Women,Final,Women's 5000m Final,4,8
2028-07-18,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,True,False,Final,2028-07-18T15:50:00-07:00,2028-07-18T18:55:00-07:00,2028-07-18T22:50:00+00:00,2028-07-19T01:55:00+00:00,185,268,845,8,17,,,,,Men,Semifinal,Men's 400m Hurdles Semifinal,5,8
2028-07-18,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,True,False,Final,2028-07-18T15:50:00-07:00,2028-07-18T18:55:00-07:00,2028-07-18T22:50:00+00:00,2028-07-19T01:55:00+00:00,185,268,845,8,17,,,,,Men,Semifinal,Men's 1500m Semifinal,6,8
2028-07-18,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,True,False,Final,2028-07-18T15:50:00-07:00,2028-07-18T18:55:00-07:00,2028-07-18T22:50:00+00:00,2028-07-19T01:55:00+00:00,185,268,845,8,17,,,,,Women,Semifinal,Women's 400m Semifinal,7,8
2028-07-18,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,True,False,Final,2028-07-18T15:50:00-07:00,2028-07-18T18:55:00-07:00,2028-07-18T22:50:00+00:00,2028-07-19T01:55:00+00:00,185,268,845,8,17,,,,,Women,Final,Women's 800m Final,8,8
2028-07-19,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,True,False,Final,2028-07-19T09:35:00-07:00,2028-07-19T12:00:00-07:00,2028-07-19T16:35:00+00:00,2028-07-19T19:00:00+00:00,145,312,845,9,17,,,,,Men,Preliminary,Men's Hammer Throw Qualification A and B,1,6
2028-07-19,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,True,False,Final,2028-07-19T09:35:00-07:00,2028-07-19T12:00:00-07:00,2028-07-19T16:35:00+00:00,2028-07-19T19:00:00+00:00,145,312,845,9,17,,,,,Women,Repechage,Women's 400m Hurdles Repechage,2,6
2028-07-19,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,True,False,Final,2028-07-19T09:35:00-07:00,2028-07-19T12:00:00-07:00,2028-07-19T16:35:00+00:00,2028-07-19T19:00:00+00:00,145,312,845,9,17,,,,,Men,Repechage,Men's 400m Repechage,3,6
2028-07-19,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,True,False,Final,2028-07-19T09:35:00-07:00,2028-07-19T12:00:00-07:00,2028-07-19T16:35:00+00:00,2028-07-19T19:00:00+00:00,145,312,845,9,17,,,,,Women,Preliminary,Women's Long Jump Qualification A and B,4,6
